################################################################################
# Atomic force comparison (ordered by atom index).
################################################################################
# Col  Name  Description
################################################################################
# 1    conf  Configuration index (starting with 1).
# 2    index Atom index (starting with 1).
# 3    fxRef Reference force in x direction.
# 4    fyRef Reference force in y direction.
# 5    fzRef Reference force in z direction.
# 6    fx    Force in x direction.
# 7    fy    Force in y direction.
# 8    fz    Force in z direction.
###########################################################################################################################################################################
#        1          2                        3                        4                        5                        6                        7                        8
#     conf      index                    fxRef                    fyRef                    fzRef                       fx                       fy                       fz
###########################################################################################################################################################################
         1         51  -2.4479999999999999E-05   3.8900000000000000E-06   1.4290000000000000E-05  -1.6589214699687729E-06   7.1287066077951877E-07   1.6810215477123039E-06
         1         52  -1.0910000000000001E-05   1.4960000000000001E-05   9.4900000000000006E-06  -1.6589216894832837E-06   1.6810217639018353E-06   4.5389557321029450E-08
         1         53   1.2100000000000001E-06   1.8000000000000000E-05   2.3859999999999999E-05  -1.6589214694995302E-06   1.6810215469181262E-06   7.1287066036318514E-07
         1         54   4.1600000000000000E-06   1.8170000000000001E-05  -2.4099999999999998E-06  -1.6589221276397392E-06   1.6810222005084274E-06   1.6810222014454479E-06
         1         55  -1.2699999999999999E-06  -5.0599999999999998E-06   7.1400000000000002E-06   4.5389576196555592E-08  -5.0467269954897198E-07   4.5389576204361848E-08
         1         56   2.1200000000000000E-06   2.1900000000000002E-06  -1.6460000000000002E-05   4.5389558788605511E-08  -5.0467260989846274E-07   7.1287012066295619E-07
         1         57  -1.9300000000000002E-06  -7.0099999999999998E-06  -1.8519999999999999E-05   4.5389562620609669E-08  -5.0467282352618936E-07   1.6810209625814018E-06
         1         58  -2.6199999999999999E-06   5.6999999999999996E-06   4.8899999999999998E-06   4.5389585902333440E-08  -2.7568726090193563E-07   4.5389586361167800E-08
         1         59  -3.0900000000000001E-06  -1.4270000000000001E-05   1.2250000000000000E-05   4.5389568556833404E-08  -2.7568722134156676E-07   7.1287036209049387E-07
         1         60   4.5199999999999999E-06  -7.5000000000000002E-06  -8.3299999999999999E-06   4.5389572501594588E-08  -2.7568730624327048E-07   1.6810214772192134E-06
         1         61   1.8700000000000001E-06   1.2940000000000000E-05  -1.1569999999999999E-05   4.5389570933404566E-08  -1.6589212511897850E-06   4.5389571142438745E-08
         1         62  -8.9700000000000005E-06  -1.7600000000000001E-05   6.7200000000000000E-06   4.5389553548005890E-08  -1.6589210323821740E-06   7.1287047592218100E-07
         1         63   9.7200000000000001E-06  -1.1250000000000001E-05   1.6520000000000001E-05   4.5389557553482396E-08  -1.6589216896853790E-06   1.6810217645059009E-06
         1         64   1.5900000000000000E-05  -1.5050000000000000E-05   1.1599999999999999E-06   7.1287012036284902E-07  -5.0467261076322240E-07   4.5389558780799255E-08
         1         65  -7.8800000000000008E-06   4.2100000000000003E-06  -1.3670000000000000E-05   7.1287000690846425E-07  -5.0467252277110880E-07   7.1287000673846135E-07
         1         66  -1.1000000000000001E-07   1.4510000000000000E-05   5.5700000000000000E-06   7.1287030434068199E-07  -5.0467273597816498E-07   1.6810207459075008E-06
         1         67  -1.6520000000000001E-05   2.2400000000000002E-06   1.0360000000000001E-05   7.1287036168717066E-07  -2.7568722096946857E-07   4.5389567747584902E-08
         1         68  -2.6199999999999999E-06   5.0100000000000003E-06  -2.4890000000000001E-05   7.1287024752848815E-07  -2.7568718152098937E-07   7.1287024781645225E-07
         1         69   7.1400000000000002E-06  -2.1799999999999999E-06   6.0599999999999996E-06   7.1287054568235086E-07  -2.7568726518843734E-07   1.6810212617518125E-06
         1         70   1.6199999999999999E-06   1.2890000000000000E-05  -1.3159999999999999E-05   7.1287047611126586E-07  -1.6589210318808389E-06   4.5389552602581595E-08
         1         71  -2.7999999999999999E-06  -1.4039999999999999E-05   1.0770000000000000E-05   7.1287036224054745E-07  -1.6589208109239056E-06   7.1287036252677682E-07
         1         72   1.1300000000000000E-05  -3.3200000000000000E-06  -1.4400000000000000E-06   7.1287066061125060E-07  -1.6589214703417385E-06   1.6810215479135318E-06
         1         73   3.5400000000000000E-06  -6.2600000000000002E-06  -4.0600000000000001E-06   1.6810209622308572E-06  -5.0467282389915491E-07   4.5389563295417101E-08
         1         74   2.2800000000000002E-06  -4.5999999999999999E-07  -1.4160000000000000E-05   1.6810207452771300E-06  -5.0467273549070768E-07   7.1287030401628870E-07
         1         75  -2.7800000000000001E-06   6.7999999999999995E-07   2.9000000000000002E-06   1.6810213999940068E-06  -5.0467294918782324E-07   1.6810213998921797E-06
         1         76   2.5809999999999999E-05  -1.0410000000000000E-05   1.7700000000000000E-06   1.6810214776364239E-06  -2.7568730577576250E-07   4.5389572864151795E-08
         1         77  -4.8500000000000002E-06   2.9799999999999998E-06  -2.3999999999999998E-07   1.6810212611588687E-06  -2.7568726573140578E-07   7.1287054605184696E-07
         1         78  -8.4200000000000007E-06  -7.9300000000000003E-06   1.9470000000000002E-05   1.6810219148920804E-06  -2.7568735012917234E-07   1.6810219144666738E-06
         1         79   4.7800000000000000E-06   6.3000000000000000E-07   1.3430000000000000E-05   1.6810217638667967E-06  -1.6589216897608394E-06   4.5389557591646312E-08
         1         80   1.3040000000000001E-05   1.2130000000000001E-05  -7.5900000000000002E-06   1.6810215470475948E-06  -1.6589214703044419E-06   7.1287066025910173E-07
         1         81  -3.8000000000000000E-06   8.8000000000000004E-06  -1.3799999999999999E-06   1.6810222003525450E-06  -1.6589221281670952E-06   1.6810222010638087E-06
         1         82  -6.4500000000000001E-06   1.4840000000000000E-05   3.9800000000000000E-06   4.5389576192218783E-08   4.5389575880835920E-08  -5.0467269969537559E-07
         1         83   1.1080000000000001E-05  -8.9500000000000007E-06  -2.3099999999999999E-06   4.5389585512888020E-08   4.5389586076673150E-08  -2.7568726102924992E-07
         1         84   5.2800000000000003E-06   5.3199999999999999E-06   1.9400000000000001E-06   4.5389571187541555E-08   4.5389570512734123E-08  -1.6589212518757328E-06
         1         85  -1.1389999999999999E-05   8.9999999999999999E-08  -5.0900000000000004E-06   4.5389559590047757E-08   7.1287011928124894E-07  -5.0467261076313653E-07
         1         86   1.4200000000000000E-06   5.6699999999999999E-06  -4.6099999999999999E-06   4.5389568496985444E-08   7.1287036112772234E-07  -2.7568722114915512E-07
         1         87  -5.9300000000000000E-06   3.3200000000000000E-06  -1.6810000000000000E-05   4.5389553883674882E-08   7.1287047559431826E-07  -1.6589210323959669E-06
         1         88  -5.9399999999999999E-06  -1.2530000000000000E-05  -9.5999999999999996E-06   4.5389562332645572E-08   1.6810209629890561E-06  -5.0467282368578392E-07
         1         89  -4.2200000000000003E-06   9.5200000000000003E-06   5.2900000000000002E-06   4.5389572496390418E-08   1.6810214773191478E-06  -2.7568730666914509E-07
         1         90  -5.4600000000000002E-06   1.5679999999999999E-05  -7.2099999999999996E-06   4.5389557369601707E-08   1.6810217648872107E-06  -1.6589216898731391E-06
         1         91   4.1099999999999996E-06  -5.3399999999999997E-06   1.2220000000000000E-05   7.1287012002804739E-07   4.5389559043609862E-08  -5.0467261169755045E-07
         1         92   2.0200000000000001E-06   6.7599999999999997E-06   2.7000000000000000E-06   7.1287036226309886E-07   4.5389567892434313E-08  -2.7568722081817774E-07
         1         93  -8.8100000000000004E-06   6.1099999999999999E-06  -7.9999999999999996E-06   7.1287047671581699E-07   4.5389553136876426E-08  -1.6589210318462161E-06
         1         94   5.3199999999999999E-06  -1.1759999999999999E-05  -1.0329999999999999E-05   7.1287000610615464E-07   7.1287000635595482E-07  -5.0467252493216153E-07
         1         95   1.2040000000000000E-05  -1.4520000000000000E-05   8.5900000000000008E-06   7.1287024698378498E-07   7.1287024768201118E-07  -2.7568718149637395E-07
         1         96  -9.0599999999999997E-06   7.1899999999999998E-06  -3.6700000000000000E-06   7.1287036256060393E-07   7.1287036263172759E-07  -1.6589208096570370E-06
         1         97   1.1999999999999999E-07   6.8700000000000003E-06  -2.4300000000000000E-06   7.1287030458007383E-07   1.6810207449716799E-06  -5.0467273691144621E-07
         1         98  -3.1999999999999999E-06  -1.1080000000000001E-05  -9.9999999999999995E-07   7.1287054567020780E-07   1.6810212612901338E-06  -2.7568726608008520E-07
         1         99   7.3300000000000001E-06  -6.9999999999999999E-06   1.5050000000000000E-05   7.1287066056441306E-07   1.6810215470508914E-06  -1.6589214691621344E-06
         1        100  -1.4999999999999999E-07   1.5420000000000001E-05   7.9600000000000000E-06   1.6810209623855130E-06   4.5389562589384647E-08  -5.0467282354700604E-07
         1        101   2.7099999999999999E-06  -8.5000000000000001E-07   9.0100000000000001E-06   1.6810214774849217E-06   4.5389572011535206E-08  -2.7568730616867737E-07
         1        102  -1.0339999999999999E-05  -3.8800000000000001E-06   5.0300000000000001E-06   1.6810217637856503E-06   4.5389557539604608E-08  -1.6589216906446258E-06
         1        103   3.1300000000000001E-06  -3.0199999999999999E-06   1.6000000000000000E-07   1.6810207448265745E-06   7.1287030391827683E-07  -5.0467273668593216E-07
         1        104   2.4600000000000002E-06   1.1320000000000000E-05  -3.7000000000000000E-07   1.6810212615911824E-06   7.1287054541433609E-07  -2.7568726615901512E-07
         1        105   1.2899999999999999E-06  -1.7260000000000001E-05   3.1999999999999999E-06   1.6810215468097083E-06   7.1287066023134615E-07  -1.6589214692441089E-06
         1        106   2.5399999999999998E-06  -8.5299999999999996E-06   2.0499999999999999E-06   1.6810213996997927E-06   1.6810213998511837E-06  -5.0467294908720928E-07
         1        107   7.1999999999999999E-07  -2.3499999999999999E-06  -1.3519999999999999E-05   1.6810219147311596E-06   1.6810219152442003E-06  -2.7568735124980370E-07
         1        108  -1.9660000000000002E-05   1.9300000000000002E-06  -1.0800000000000000E-05   1.6810222012005457E-06   1.6810222009719927E-06  -1.6589221273032029E-06
